sample_id,true_algo,ranked_list,candidate_set,candidate_size,rank1,rank2,rank3,rank4,rank5,top1_correct,top2_correct,top3_correct,top4_correct,top5_correct,candidate_correct,true_rank
MiPOD__TEST__STEGO__8475.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW",MiPOD,1,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__9014.pgm,MiPOD,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL,HUGO",5,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__2129.pgm,MiPOD,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__5230.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__6435.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__1837.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__1552.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,WOW,HUGO",MiPOD,1,MiPOD,HILL,S-UNIWARD,WOW,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__7662.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__7807.pgm,MiPOD,"HILL,MiPOD,WOW,S-UNIWARD,HUGO","HILL,MiPOD,WOW",3,HILL,MiPOD,WOW,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9556.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW",MiPOD,1,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__2091.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW",MiPOD,1,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__848.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__6188.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__1826.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__5048.pgm,MiPOD,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__5463.pgm,MiPOD,"MiPOD,HILL,HUGO,S-UNIWARD,WOW","MiPOD,HILL",2,MiPOD,HILL,HUGO,S-UNIWARD,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__9228.pgm,MiPOD,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__7912.pgm,MiPOD,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2003.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__7483.pgm,MiPOD,"HUGO,S-UNIWARD,HILL,MiPOD,WOW","HUGO,S-UNIWARD",2,HUGO,S-UNIWARD,HILL,MiPOD,WOW,0,0,0,1,1,0,4
MiPOD__TEST__STEGO__3223.pgm,MiPOD,"S-UNIWARD,MiPOD,HILL,HUGO,WOW","S-UNIWARD,MiPOD,HILL",3,S-UNIWARD,MiPOD,HILL,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__566.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__5764.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__7617.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__784.pgm,MiPOD,"HUGO,MiPOD,S-UNIWARD,HILL,WOW","HUGO,MiPOD,S-UNIWARD,HILL",4,HUGO,MiPOD,S-UNIWARD,HILL,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__8284.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL,S-UNIWARD,HUGO",4,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__361.pgm,MiPOD,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2108.pgm,MiPOD,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9868.pgm,MiPOD,"HILL,S-UNIWARD,MiPOD,WOW,HUGO","HILL,S-UNIWARD,MiPOD",3,HILL,S-UNIWARD,MiPOD,WOW,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__3556.pgm,MiPOD,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL",3,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__3907.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__4772.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__3157.pgm,MiPOD,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9651.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__4482.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__3175.pgm,MiPOD,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL,S-UNIWARD",4,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__6175.pgm,MiPOD,"S-UNIWARD,HILL,MiPOD,HUGO,WOW","S-UNIWARD,HILL,MiPOD",3,S-UNIWARD,HILL,MiPOD,HUGO,WOW,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__615.pgm,MiPOD,"HILL,S-UNIWARD,MiPOD,HUGO,WOW","HILL,S-UNIWARD",2,HILL,S-UNIWARD,MiPOD,HUGO,WOW,0,0,1,1,1,0,3
MiPOD__TEST__STEGO__3857.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,WOW,HUGO","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__8518.pgm,MiPOD,"MiPOD,S-UNIWARD,HILL,HUGO,WOW",MiPOD,1,MiPOD,S-UNIWARD,HILL,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__268.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__8525.pgm,MiPOD,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD",2,HILL,MiPOD,HUGO,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2123.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__3477.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__5909.pgm,MiPOD,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9357.pgm,MiPOD,"MiPOD,HILL,WOW,S-UNIWARD,HUGO","MiPOD,HILL,WOW",3,MiPOD,HILL,WOW,S-UNIWARD,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__6003.pgm,MiPOD,"HILL,HUGO,MiPOD,S-UNIWARD,WOW","HILL,HUGO,MiPOD",3,HILL,HUGO,MiPOD,S-UNIWARD,WOW,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__5573.pgm,MiPOD,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD",2,HILL,MiPOD,HUGO,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9053.pgm,MiPOD,"WOW,S-UNIWARD,HUGO,MiPOD,HILL","WOW,S-UNIWARD,HUGO,MiPOD,HILL",5,WOW,S-UNIWARD,HUGO,MiPOD,HILL,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__2157.pgm,MiPOD,"S-UNIWARD,MiPOD,HUGO,HILL,WOW",S-UNIWARD,1,S-UNIWARD,MiPOD,HUGO,HILL,WOW,0,1,1,1,1,0,2
MiPOD__TEST__STEGO__8724.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__6902.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD",4,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__7422.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__9355.pgm,MiPOD,"WOW,HILL,MiPOD,S-UNIWARD,HUGO","WOW,HILL,MiPOD",3,WOW,HILL,MiPOD,S-UNIWARD,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__2559.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__7438.pgm,MiPOD,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2297.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__6333.pgm,MiPOD,"S-UNIWARD,HILL,MiPOD,HUGO,WOW","S-UNIWARD,HILL,MiPOD,HUGO,WOW",5,S-UNIWARD,HILL,MiPOD,HUGO,WOW,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__7783.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__3531.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__5788.pgm,MiPOD,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__1304.pgm,MiPOD,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__6971.pgm,MiPOD,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2697.pgm,MiPOD,"WOW,HILL,MiPOD,S-UNIWARD,HUGO","WOW,HILL,MiPOD,S-UNIWARD",4,WOW,HILL,MiPOD,S-UNIWARD,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__5267.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW",MiPOD,1,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__7157.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__6962.pgm,MiPOD,"MiPOD,WOW,HILL,S-UNIWARD,HUGO","MiPOD,WOW,HILL",3,MiPOD,WOW,HILL,S-UNIWARD,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__7328.pgm,MiPOD,"MiPOD,HUGO,S-UNIWARD,HILL,WOW",MiPOD,1,MiPOD,HUGO,S-UNIWARD,HILL,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__5614.pgm,MiPOD,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__2145.pgm,MiPOD,"HUGO,MiPOD,S-UNIWARD,HILL,WOW","HUGO,MiPOD,S-UNIWARD,HILL",4,HUGO,MiPOD,S-UNIWARD,HILL,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__94.pgm,MiPOD,"HILL,MiPOD,HUGO,WOW,S-UNIWARD","HILL,MiPOD,HUGO",3,HILL,MiPOD,HUGO,WOW,S-UNIWARD,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__1274.pgm,MiPOD,"S-UNIWARD,MiPOD,HILL,WOW,HUGO","S-UNIWARD,MiPOD,HILL",3,S-UNIWARD,MiPOD,HILL,WOW,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__7430.pgm,MiPOD,"HILL,S-UNIWARD,WOW,MiPOD,HUGO","HILL,S-UNIWARD,WOW,MiPOD",4,HILL,S-UNIWARD,WOW,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__1621.pgm,MiPOD,"S-UNIWARD,MiPOD,HILL,HUGO,WOW","S-UNIWARD,MiPOD",2,S-UNIWARD,MiPOD,HILL,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__6853.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__206.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__622.pgm,MiPOD,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__8375.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__9048.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__6604.pgm,MiPOD,"S-UNIWARD,HUGO,MiPOD,HILL,WOW","S-UNIWARD,HUGO,MiPOD,HILL,WOW",5,S-UNIWARD,HUGO,MiPOD,HILL,WOW,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__2902.pgm,MiPOD,"HILL,MiPOD,WOW,S-UNIWARD,HUGO","HILL,MiPOD",2,HILL,MiPOD,WOW,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__3589.pgm,MiPOD,"S-UNIWARD,HILL,MiPOD,HUGO,WOW","S-UNIWARD,HILL,MiPOD",3,S-UNIWARD,HILL,MiPOD,HUGO,WOW,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__7348.pgm,MiPOD,"MiPOD,WOW,HILL,S-UNIWARD,HUGO","MiPOD,WOW,HILL,S-UNIWARD",4,MiPOD,WOW,HILL,S-UNIWARD,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__8332.pgm,MiPOD,"HILL,MiPOD,WOW,S-UNIWARD,HUGO","HILL,MiPOD,WOW",3,HILL,MiPOD,WOW,S-UNIWARD,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__1110.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2767.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__5836.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__5266.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__4766.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__3020.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__4111.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__5442.pgm,MiPOD,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__4011.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD",4,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__111.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__1805.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__6826.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__4249.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__1668.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__5546.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__8769.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__8173.pgm,MiPOD,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,0,0,1,1,5
MiPOD__TEST__STEGO__5174.pgm,MiPOD,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__2632.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__9570.pgm,MiPOD,"S-UNIWARD,HUGO,MiPOD,WOW,HILL","S-UNIWARD,HUGO,MiPOD",3,S-UNIWARD,HUGO,MiPOD,WOW,HILL,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__6088.pgm,MiPOD,"MiPOD,HILL,WOW,S-UNIWARD,HUGO","MiPOD,HILL,WOW",3,MiPOD,HILL,WOW,S-UNIWARD,HUGO,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__2676.pgm,MiPOD,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__8553.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__4176.pgm,MiPOD,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__5025.pgm,MiPOD,"WOW,HILL,MiPOD,S-UNIWARD,HUGO","WOW,HILL,MiPOD,S-UNIWARD",4,WOW,HILL,MiPOD,S-UNIWARD,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__7104.pgm,MiPOD,"MiPOD,HUGO,HILL,S-UNIWARD,WOW","MiPOD,HUGO,HILL",3,MiPOD,HUGO,HILL,S-UNIWARD,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__9195.pgm,MiPOD,"MiPOD,HILL,HUGO,WOW,S-UNIWARD","MiPOD,HILL",2,MiPOD,HILL,HUGO,WOW,S-UNIWARD,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__816.pgm,MiPOD,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,0,1,1,1,4
MiPOD__TEST__STEGO__7250.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
MiPOD__TEST__STEGO__7531.pgm,MiPOD,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,1,1,1,1,3
MiPOD__TEST__STEGO__501.pgm,MiPOD,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD,HUGO",3,HILL,MiPOD,HUGO,S-UNIWARD,WOW,0,1,1,1,1,1,2
MiPOD__TEST__STEGO__220.pgm,MiPOD,"MiPOD,HILL,S-UNIWARD,HUGO,WOW",MiPOD,1,MiPOD,HILL,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
