path,y,split
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1305.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9937.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7040.pgm,1,train
${BOSSBASE_ROOT}\cover\4359.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5604.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6054.pgm,1,train
${BOSSBASE_ROOT}\cover\3518.pgm,0,train
${BOSSBASE_ROOT}\cover\7244.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4832.pgm,1,train
${BOSSBASE_ROOT}\cover\5017.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4648.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2480.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1005.pgm,1,train
${BOSSBASE_ROOT}\cover\732.pgm,0,train
${BOSSBASE_ROOT}\cover\5516.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5760.pgm,1,train
${BOSSBASE_ROOT}\cover\9767.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6071.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9501.pgm,1,train
${BOSSBASE_ROOT}\cover\8566.pgm,0,train
${BOSSBASE_ROOT}\cover\9143.pgm,0,train
${BOSSBASE_ROOT}\cover\6922.pgm,0,train
${BOSSBASE_ROOT}\cover\5594.pgm,0,train
${BOSSBASE_ROOT}\cover\8516.pgm,0,train
${BOSSBASE_ROOT}\cover\4242.pgm,0,train
${BOSSBASE_ROOT}\cover\9992.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2520.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3711.pgm,1,train
${BOSSBASE_ROOT}\cover\3641.pgm,0,train
${BOSSBASE_ROOT}\cover\2158.pgm,0,train
${BOSSBASE_ROOT}\cover\7376.pgm,0,train
${BOSSBASE_ROOT}\cover\1448.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6782.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1292.pgm,1,train
${BOSSBASE_ROOT}\cover\9170.pgm,0,train
${BOSSBASE_ROOT}\cover\2556.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1658.pgm,1,train
${BOSSBASE_ROOT}\cover\8494.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6786.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6917.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2737.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4090.pgm,1,train
${BOSSBASE_ROOT}\cover\6601.pgm,0,train
${BOSSBASE_ROOT}\cover\8068.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7041.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9123.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\135.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9102.pgm,1,train
${BOSSBASE_ROOT}\cover\9227.pgm,0,train
${BOSSBASE_ROOT}\cover\9357.pgm,0,train
${BOSSBASE_ROOT}\cover\3961.pgm,0,train
${BOSSBASE_ROOT}\cover\5800.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4109.pgm,1,train
${BOSSBASE_ROOT}\cover\3403.pgm,0,train
${BOSSBASE_ROOT}\cover\3040.pgm,0,train
${BOSSBASE_ROOT}\cover\9309.pgm,0,train
${BOSSBASE_ROOT}\cover\5111.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8369.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3599.pgm,1,train
${BOSSBASE_ROOT}\cover\610.pgm,0,train
${BOSSBASE_ROOT}\cover\2002.pgm,0,train
${BOSSBASE_ROOT}\cover\7204.pgm,0,train
${BOSSBASE_ROOT}\cover\5116.pgm,0,train
${BOSSBASE_ROOT}\cover\7158.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7880.pgm,1,train
${BOSSBASE_ROOT}\cover\3910.pgm,0,train
${BOSSBASE_ROOT}\cover\1671.pgm,0,train
${BOSSBASE_ROOT}\cover\5860.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5878.pgm,1,train
${BOSSBASE_ROOT}\cover\2206.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9956.pgm,1,train
${BOSSBASE_ROOT}\cover\1159.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2124.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2796.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3887.pgm,1,train
${BOSSBASE_ROOT}\cover\1684.pgm,0,train
${BOSSBASE_ROOT}\cover\4589.pgm,0,train
${BOSSBASE_ROOT}\cover\2502.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5093.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6920.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7002.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8399.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5470.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2455.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3504.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6445.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6853.pgm,1,train
${BOSSBASE_ROOT}\cover\7336.pgm,0,train
${BOSSBASE_ROOT}\cover\8986.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8686.pgm,1,train
${BOSSBASE_ROOT}\cover\4188.pgm,0,train
${BOSSBASE_ROOT}\cover\9555.pgm,0,train
${BOSSBASE_ROOT}\cover\8957.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4509.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4963.pgm,1,train
${BOSSBASE_ROOT}\cover\3089.pgm,0,train
${BOSSBASE_ROOT}\cover\4485.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2032.pgm,1,train
${BOSSBASE_ROOT}\cover\8908.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6232.pgm,1,train
${BOSSBASE_ROOT}\cover\8473.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4120.pgm,1,train
${BOSSBASE_ROOT}\cover\7433.pgm,0,train
${BOSSBASE_ROOT}\cover\7105.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1439.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6246.pgm,1,train
${BOSSBASE_ROOT}\cover\6121.pgm,0,train
${BOSSBASE_ROOT}\cover\9463.pgm,0,train
${BOSSBASE_ROOT}\cover\7436.pgm,0,train
${BOSSBASE_ROOT}\cover\3826.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8125.pgm,1,train
${BOSSBASE_ROOT}\cover\1865.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4871.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2630.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4548.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7416.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7661.pgm,1,train
${BOSSBASE_ROOT}\cover\9984.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2354.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4511.pgm,1,train
${BOSSBASE_ROOT}\cover\4637.pgm,0,train
${BOSSBASE_ROOT}\cover\3090.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8624.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7080.pgm,1,train
${BOSSBASE_ROOT}\cover\6209.pgm,0,train
${BOSSBASE_ROOT}\cover\3973.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8450.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4737.pgm,1,train
${BOSSBASE_ROOT}\cover\8775.pgm,0,train
${BOSSBASE_ROOT}\cover\7962.pgm,0,train
${BOSSBASE_ROOT}\cover\8194.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9638.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4551.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7347.pgm,1,train
${BOSSBASE_ROOT}\cover\683.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4411.pgm,1,train
${BOSSBASE_ROOT}\cover\4777.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8055.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4146.pgm,1,train
${BOSSBASE_ROOT}\cover\7943.pgm,0,train
${BOSSBASE_ROOT}\cover\5209.pgm,0,train
${BOSSBASE_ROOT}\cover\4341.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4.pgm,1,train
${BOSSBASE_ROOT}\cover\7699.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2284.pgm,1,train
${BOSSBASE_ROOT}\cover\6099.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3365.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9022.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9073.pgm,1,train
${BOSSBASE_ROOT}\cover\7441.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8942.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5245.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2007.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3412.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3722.pgm,1,train
${BOSSBASE_ROOT}\cover\2391.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6654.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1871.pgm,1,train
${BOSSBASE_ROOT}\cover\3942.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5819.pgm,1,train
${BOSSBASE_ROOT}\cover\9225.pgm,0,train
${BOSSBASE_ROOT}\cover\8758.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7141.pgm,1,train
${BOSSBASE_ROOT}\cover\1966.pgm,0,train
${BOSSBASE_ROOT}\cover\3278.pgm,0,train
${BOSSBASE_ROOT}\cover\2210.pgm,0,train
${BOSSBASE_ROOT}\cover\2024.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\346.pgm,1,train
${BOSSBASE_ROOT}\cover\7289.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7043.pgm,1,train
${BOSSBASE_ROOT}\cover\8046.pgm,0,train
${BOSSBASE_ROOT}\cover\2546.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5235.pgm,1,train
${BOSSBASE_ROOT}\cover\706.pgm,0,train
${BOSSBASE_ROOT}\cover\7950.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1728.pgm,1,train
${BOSSBASE_ROOT}\cover\2733.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1356.pgm,1,train
${BOSSBASE_ROOT}\cover\3840.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2993.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1923.pgm,1,train
${BOSSBASE_ROOT}\cover\3237.pgm,0,train
${BOSSBASE_ROOT}\cover\6580.pgm,0,train
${BOSSBASE_ROOT}\cover\4443.pgm,0,train
${BOSSBASE_ROOT}\cover\3201.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6631.pgm,1,train
${BOSSBASE_ROOT}\cover\7985.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8150.pgm,1,train
${BOSSBASE_ROOT}\cover\3922.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5599.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\867.pgm,1,train
${BOSSBASE_ROOT}\cover\6071.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9698.pgm,1,train
${BOSSBASE_ROOT}\cover\5822.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3096.pgm,1,train
${BOSSBASE_ROOT}\cover\8129.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\825.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2648.pgm,1,train
${BOSSBASE_ROOT}\cover\3269.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4296.pgm,1,train
${BOSSBASE_ROOT}\cover\4590.pgm,0,train
${BOSSBASE_ROOT}\cover\3538.pgm,0,train
${BOSSBASE_ROOT}\cover\3029.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9450.pgm,1,train
${BOSSBASE_ROOT}\cover\7270.pgm,0,train
${BOSSBASE_ROOT}\cover\3787.pgm,0,train
${BOSSBASE_ROOT}\cover\5126.pgm,0,train
${BOSSBASE_ROOT}\cover\8324.pgm,0,train
${BOSSBASE_ROOT}\cover\2806.pgm,0,train
${BOSSBASE_ROOT}\cover\5804.pgm,0,train
${BOSSBASE_ROOT}\cover\3627.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9923.pgm,1,train
${BOSSBASE_ROOT}\cover\8750.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2134.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2086.pgm,1,train
${BOSSBASE_ROOT}\cover\3259.pgm,0,train
${BOSSBASE_ROOT}\cover\244.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8759.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3426.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3995.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7840.pgm,1,train
${BOSSBASE_ROOT}\cover\6824.pgm,0,train
${BOSSBASE_ROOT}\cover\7668.pgm,0,train
${BOSSBASE_ROOT}\cover\1735.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8160.pgm,1,train
${BOSSBASE_ROOT}\cover\4908.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2902.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8633.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4731.pgm,1,train
${BOSSBASE_ROOT}\cover\5112.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7815.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1079.pgm,1,train
${BOSSBASE_ROOT}\cover\6264.pgm,0,train
${BOSSBASE_ROOT}\cover\1948.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8607.pgm,1,train
${BOSSBASE_ROOT}\cover\4627.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3812.pgm,1,train
${BOSSBASE_ROOT}\cover\5686.pgm,0,train
${BOSSBASE_ROOT}\cover\2613.pgm,0,train
${BOSSBASE_ROOT}\cover\5423.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9951.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4800.pgm,1,train
${BOSSBASE_ROOT}\cover\8721.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8103.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3040.pgm,1,train
${BOSSBASE_ROOT}\cover\6629.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\975.pgm,1,train
${BOSSBASE_ROOT}\cover\4082.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9756.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3528.pgm,1,train
${BOSSBASE_ROOT}\cover\9989.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3128.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5154.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\681.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7883.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2209.pgm,1,train
${BOSSBASE_ROOT}\cover\5963.pgm,0,train
${BOSSBASE_ROOT}\cover\6482.pgm,0,train
${BOSSBASE_ROOT}\cover\635.pgm,0,train
${BOSSBASE_ROOT}\cover\2720.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3744.pgm,1,train
${BOSSBASE_ROOT}\cover\2622.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\798.pgm,1,train
${BOSSBASE_ROOT}\cover\3577.pgm,0,train
${BOSSBASE_ROOT}\cover\3688.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1508.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4089.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1523.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7912.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9212.pgm,1,train
${BOSSBASE_ROOT}\cover\9194.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\322.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1381.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3118.pgm,1,train
${BOSSBASE_ROOT}\cover\448.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1275.pgm,1,train
${BOSSBASE_ROOT}\cover\4811.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3396.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3257.pgm,1,train
${BOSSBASE_ROOT}\cover\7334.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9856.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4609.pgm,1,train
${BOSSBASE_ROOT}\cover\6688.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4271.pgm,1,train
${BOSSBASE_ROOT}\cover\4308.pgm,0,train
${BOSSBASE_ROOT}\cover\1237.pgm,0,train
${BOSSBASE_ROOT}\cover\5495.pgm,0,train
${BOSSBASE_ROOT}\cover\9151.pgm,0,train
${BOSSBASE_ROOT}\cover\815.pgm,0,train
${BOSSBASE_ROOT}\cover\2395.pgm,0,train
${BOSSBASE_ROOT}\cover\5039.pgm,0,train
${BOSSBASE_ROOT}\cover\9636.pgm,0,train
${BOSSBASE_ROOT}\cover\2027.pgm,0,train
${BOSSBASE_ROOT}\cover\770.pgm,0,train
${BOSSBASE_ROOT}\cover\6149.pgm,0,train
${BOSSBASE_ROOT}\cover\6477.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3002.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6297.pgm,1,train
${BOSSBASE_ROOT}\cover\4685.pgm,0,train
${BOSSBASE_ROOT}\cover\2224.pgm,0,train
${BOSSBASE_ROOT}\cover\9119.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1236.pgm,1,train
${BOSSBASE_ROOT}\cover\5953.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8813.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5381.pgm,1,train
${BOSSBASE_ROOT}\cover\3005.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2872.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7618.pgm,1,train
${BOSSBASE_ROOT}\cover\7862.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1216.pgm,1,train
${BOSSBASE_ROOT}\cover\7980.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6823.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5194.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4534.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7021.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3340.pgm,1,train
${BOSSBASE_ROOT}\cover\4905.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\608.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3038.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3143.pgm,1,train
${BOSSBASE_ROOT}\cover\802.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7410.pgm,1,train
${BOSSBASE_ROOT}\cover\1103.pgm,0,train
${BOSSBASE_ROOT}\cover\6562.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\680.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1337.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7967.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7566.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9921.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3122.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\815.pgm,1,train
${BOSSBASE_ROOT}\cover\2539.pgm,0,train
${BOSSBASE_ROOT}\cover\1348.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2932.pgm,1,train
${BOSSBASE_ROOT}\cover\2459.pgm,0,train
${BOSSBASE_ROOT}\cover\8054.pgm,0,train
${BOSSBASE_ROOT}\cover\5849.pgm,0,train
${BOSSBASE_ROOT}\cover\1582.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2065.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7068.pgm,1,train
${BOSSBASE_ROOT}\cover\6516.pgm,0,train
${BOSSBASE_ROOT}\cover\1815.pgm,0,train
${BOSSBASE_ROOT}\cover\5907.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4851.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2952.pgm,1,train
${BOSSBASE_ROOT}\cover\9377.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9602.pgm,1,train
${BOSSBASE_ROOT}\cover\188.pgm,0,train
${BOSSBASE_ROOT}\cover\2167.pgm,0,train
${BOSSBASE_ROOT}\cover\7190.pgm,0,train
${BOSSBASE_ROOT}\cover\9333.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8964.pgm,1,train
${BOSSBASE_ROOT}\cover\797.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8114.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7931.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4397.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6871.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4567.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3941.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7955.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1853.pgm,1,train
${BOSSBASE_ROOT}\cover\6619.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8838.pgm,1,train
${BOSSBASE_ROOT}\cover\5007.pgm,0,train
${BOSSBASE_ROOT}\cover\9163.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9092.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4451.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\118.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7042.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5938.pgm,1,train
${BOSSBASE_ROOT}\cover\1802.pgm,0,train
${BOSSBASE_ROOT}\cover\569.pgm,0,train
${BOSSBASE_ROOT}\cover\4945.pgm,0,train
${BOSSBASE_ROOT}\cover\160.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9900.pgm,1,train
${BOSSBASE_ROOT}\cover\1099.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3197.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8266.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3452.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2619.pgm,1,train
${BOSSBASE_ROOT}\cover\5102.pgm,0,train
${BOSSBASE_ROOT}\cover\7737.pgm,0,train
${BOSSBASE_ROOT}\cover\3671.pgm,0,train
${BOSSBASE_ROOT}\cover\9188.pgm,0,train
${BOSSBASE_ROOT}\cover\7987.pgm,0,train
${BOSSBASE_ROOT}\cover\4669.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4485.pgm,1,train
${BOSSBASE_ROOT}\cover\2589.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4386.pgm,1,train
